Id	ArticleIds	AuthorList	DOI	PubDate	FullJournalName	HasAbstract	LastAuthor	NlmUniqueID	PubDate	PubTypeList	RecordStatus	Source	Title
23506555	DictElement({'pubmed': ['23506555'], 'medline': [], 'pii': 'DML-EPUB-20130318-2', 'rid': '23506555', 'eid': '23506555'}, attributes={})	['Ericsson T', 'Masimirembwa C', 'Abelo A', 'Ashton M']		2012	Drug metabolism letters	1	Ashton M	101313587	2012	['Journal Article']	PubMed - indexed for MEDLINE	Drug Metab Lett	The evaluation of CYP2B6 inhibition by artemisinin antimalarials in recombinant enzymes and human liver microsomes.
23497471	DictElement({'pubmed': ['23497471'], 'medline': [], 'pii': '1756-3305-6-57', 'doi': '10.1186/1756-3305-6-57', 'pmc': 'PMC3599311', 'rid': '23497471', 'eid': '23497471', 'pmcid': 'pmc-id: PMC3599311;'}, attributes={})	['Lwetoijera DW', 'Kiware SS', 'Mageni ZD', 'Dongus S', 'Harris C', 'Devine GJ', 'Majambere S']	10.1186/1756-3305-6-57	2013 Mar 7	Parasites & vectors	1	Majambere S	101462774	2013 Mar 7	['Journal Article']	PubMed - indexed for MEDLINE	Parasit Vectors	A need for better housing to further reduce indoor malaria transmission in areas with high bed net coverage.
23497273	DictElement({'pubmed': ['23497273'], 'medline': [], 'pii': '1471-2334-13-123', 'doi': '10.1186/1471-2334-13-123', 'pmc': 'PMC3600988', 'rid': '23497273', 'eid': '23497273', 'pmcid': 'pmc-id: PMC3600988;'}, attributes={})	['Sumbele IU', 'Samje M', 'Nkuo-Akenji T']	10.1186/1471-2334-13-123	2013 Mar 5	BMC infectious diseases	1	Nkuo-Akenji T	100968551	2013 Mar 5	['Journal Article']	PubMed - indexed for MEDLINE	BMC Infect Dis	A longitudinal study on anaemia in children with Plasmodium falciparum infection in the Mount Cameroon region: prevalence, risk factors and perceptions by caregivers.
23484254	DictElement({'pubmed': ['23484254'], 'medline': [], 'rid': '23484254', 'eid': '23484254'}, attributes={})	['Qian F']		2012 Dec 30	Zhongguo ji sheng chong xue yu ji sheng chong bing za zhi = Chinese journal of parasitology & parasitic diseases	1	Qian F	8709992	2012 Dec 30	['Journal Article']	PubMed - indexed for MEDLINE	Zhongguo Ji Sheng Chong Xue Yu Ji Sheng Chong Bing Za Zhi	[Preparation of anti-malaria antibodies with a way of peptide-protein conjugation].
23484017	DictElement({'pubmed': ['23484017'], 'medline': [], 'doi': '10.1371/journal.pone.0058322', 'pii': 'PONE-D-12-34619', 'pmc': 'PMC3590143', 'rid': '23484017', 'eid': '23484017', 'pmcid': 'pmc-id: PMC3590143;'}, attributes={})	['Kulma K', 'Saddler A', 'Koella JC']	10.1371/journal.pone.0058322	2013	PloS one	1	Koella JC	101285081	2013	['Journal Article']	PubMed - indexed for MEDLINE	PLoS One	Effects of age and larval nutrition on phenotypic expression of insecticide-resistance in Anopheles mosquitoes.
23459230	DictElement({'pubmed': ['23459230'], 'medline': [], 'doi': '10.1371/journal.pntd.0002052', 'pii': 'PNTD-D-12-01312', 'pmc': 'PMC3573077', 'rid': '23459230', 'eid': '23459230', 'pmcid': 'pmc-id: PMC3573077;'}, attributes={})	['Timoshevskiy VA', 'Severson DW', 'Debruyn BS', 'Black WC', 'Sharakhov IV', 'Sharakhova MV']	10.1371/journal.pntd.0002052	2013	PLoS neglected tropical diseases	1	Sharakhova MV	101291488	2013	['Journal Article']	PubMed - indexed for MEDLINE	PLoS Negl Trop Dis	An integrated linkage, chromosome, and genome map for the yellow fever mosquito Aedes aegypti.
23454224	DictElement({'pubmed': ['23454224'], 'medline': [], 'pii': 'S0001-706X(13)00047-8', 'doi': '10.1016/j.actatropica.2013.02.013', 'rid': '23454224', 'eid': '23454224'}, attributes={})	['Akiyama T', 'Taniguchi T', 'Vanisaveth V', 'Inamine Y', 'Toma N', 'Li C', 'Toma H', 'Takeuchi R', 'Kobayashi J', 'Kano S', 'Hongvanthong B', 'Watanabe H']	10.1016/j.actatropica.2013.02.013	2013 Jun	Acta tropica	1	Watanabe H	0370374	2013 Jun	['Journal Article']	PubMed - indexed for MEDLINE	Acta Trop	Association between serum zinc concentration and the Plasmodium falciparum antibody titer among rural villagers of Attapeu Province, Lao People's Democratic Republic.
23420905	DictElement({'pubmed': ['23420905'], 'medline': [], 'pii': 'jit066', 'doi': '10.1093/infdis/jit066', 'rid': '23420905', 'eid': '23420905'}, attributes={})	"['Righetti AA', 'Adiossan LG', 'Ouattara M', 'Glinz D', 'Hurrell RF', ""N'Goran EK"", 'Wegmüller R', 'Utzinger J']"	10.1093/infdis/jit066	2013 May 15	The Journal of infectious diseases	1	Utzinger J	0413675	2013 May 15	['Journal Article']	PubMed - indexed for MEDLINE	J Infect Dis	Dynamics of anemia in relation to parasitic infections, micronutrient status, and increasing age in South-Central Côte d'Ivoire.
23383342	DictElement({'pubmed': ['23383342'], 'medline': [], 'doi': '10.1371/journal.pone.0055653', 'pii': 'PONE-D-12-26328', 'pmc': 'PMC3562187', 'rid': '23383342', 'eid': '23383342', 'pmcid': 'pmc-id: PMC3562187;'}, attributes={})	['Bangirana P', 'Menk J', 'John CC', 'Boivin MJ', 'Hodges JS']	10.1371/journal.pone.0055653	2013	PloS one	1	Hodges JS	101285081	2013	['Journal Article']	PubMed - indexed for MEDLINE	PLoS One	The association between cognition and academic performance in Ugandan children surviving malaria with neurological involvement.
23380741	DictElement({'pubmed': ['23380741'], 'medline': [], 'pii': 'blood-2012-10-461418', 'doi': '10.1182/blood-2012-10-461418', 'pmc': 'PMC6143155', 'rid': '23380741', 'eid': '23380741', 'pmcid': 'pmc-id: PMC6143155;'}, attributes={})	['Burté F', 'Brown BJ', 'Orimadegun AE', 'Ajetunmobi WA', 'Afolabi NK', 'Akinkunmi F', 'Kowobari O', 'Omokhodion S', 'Osinusi K', 'Akinbami FO', 'Shokunbi WA', 'Sodeinde O', 'Fernandez-Reyes D']	10.1182/blood-2012-10-461418	2013 Apr 11	Blood	1	Fernandez-Reyes D	7603509	2013 Apr 11	['Journal Article']	PubMed - indexed for MEDLINE	Blood	Circulatory hepcidin is associated with the anti-inflammatory response but not with iron or anemic status in childhood malaria.
23363862	DictElement({'pubmed': ['23363862'], 'medline': [], 'rid': '23363862', 'eid': '23363862'}, attributes={})	['Luo Y', 'Zhang YH', 'Pei FQ', 'Liu T', 'Zeng WL', 'Xiao JP', 'Ma WJ']		2012 Oct	Zhonghua yu fang yi xue za zhi [Chinese journal of preventive medicine]	1	Ma WJ	7904962	2012 Oct	['Journal Article']	PubMed - indexed for MEDLINE	Zhonghua Yu Fang Yi Xue Za Zhi	[Time-series analysis on the malaria morbidity affected by meteorological factors in Guangdong province].
23339988	DictElement({'pubmed': ['23339988'], 'medline': [], 'pii': 'S0950268812003111', 'doi': '10.1017/S0950268812003111', 'rid': '23339988', 'eid': '23339988'}, attributes={})	['Dimitrov BD', 'Valev D', 'Werner R', 'Atanassova PA']	10.1017/S0950268812003111	2013 Nov	Epidemiology and infection	1	Atanassova PA	8703737	2013 Nov	['Journal Article']	PubMed - indexed for MEDLINE	Epidemiol Infect	Cyclic patterns of cerebral malaria admissions in Papua New Guinea for the years 1987-1996.
23326508	DictElement({'pubmed': ['23326508'], 'medline': [], 'doi': '10.1371/journal.pone.0053794', 'pii': 'PONE-D-12-29446', 'pmc': 'PMC3543265', 'rid': '23326508', 'eid': '23326508', 'pmcid': 'pmc-id: PMC3543265;'}, attributes={})	['Schmiegelow C', 'Minja D', 'Oesterholt M', 'Pehrson C', 'Suhrs HE', 'Boström S', 'Lemnge M', 'Magistrado P', 'Rasch V', 'Nielsen BB', 'Lusingu J', 'Theander TG']	10.1371/journal.pone.0053794	2013	PloS one	1	Theander TG	101285081	2013	['Journal Article']	PubMed - indexed for MEDLINE	PLoS One	Malaria and fetal growth alterations in the 3(rd) trimester of pregnancy: a longitudinal ultrasound study.
23297692	DictElement({'pubmed': ['23297692'], 'medline': [], 'pii': '1475-2875-12-12', 'doi': '10.1186/1475-2875-12-12', 'pmc': 'PMC3546841', 'rid': '23297692', 'eid': '23297692', 'pmcid': 'pmc-id: PMC3546841;'}, attributes={})	['Fink G', 'Olgiati A', 'Hawela M', 'Miller JM', 'Matafwali B']	10.1186/1475-2875-12-12	2013 Jan 8	Malaria journal	1	Matafwali B	101139802	2013 Jan 8	['Journal Article']	PubMed - indexed for MEDLINE	Malar J	Association between early childhood exposure to malaria and children's pre-school development: evidence from the Zambia early childhood development project.
23294940	DictElement({'pubmed': ['23294940'], 'medline': [], 'pii': '1472-6785-13-1', 'doi': '10.1186/1472-6785-13-1', 'pmc': 'PMC3548750', 'rid': '23294940', 'eid': '23294940', 'pmcid': 'pmc-id: PMC3548750;'}, attributes={})	['Tene Fossog B', 'Antonio-Nkondjio C', 'Kengne P', 'Njiokou F', 'Besansky NJ', 'Costantini C']	10.1186/1472-6785-13-1	2013 Jan 7	BMC ecology	1	Costantini C	101088674	2013 Jan 7	['Journal Article']	PubMed - indexed for MEDLINE	BMC Ecol	Physiological correlates of ecological divergence along an urbanization gradient: differential tolerance to ammonia among molecular forms of the malaria mosquito Anopheles gambiae.
23283041	DictElement({'pubmed': ['23283041'], 'medline': [], 'doi': '10.5539/gjhs.v5n1p90', 'pmc': 'PMC4776956', 'rid': '23283041', 'eid': '23283041', 'pmcid': 'pmc-id: PMC4776956;'}, attributes={})	['Nath DC', 'Mwchahary DD']	10.5539/gjhs.v5n1p90	2012 Nov 11	Global journal of health science	1	Mwchahary DD	101519495	2012 Nov 11	['Journal Article']	PubMed - indexed for MEDLINE	Glob J Health Sci	Association between climatic variables and malaria incidence: a study in Kokrajhar district of Assam, India.
23282136	DictElement({'pubmed': ['23282136'], 'medline': [], 'pii': '1475-2875-12-1', 'doi': '10.1186/1475-2875-12-1', 'pmc': 'PMC3544581', 'rid': '23282136', 'eid': '23282136', 'pmcid': 'pmc-id: PMC3544581;'}, attributes={})	['Abanyie FA', 'McCracken C', 'Kirwan P', 'Molloy SF', 'Asaolu SO', 'Holland CV', 'Gutman J', 'Lamb TJ']	10.1186/1475-2875-12-1	2013 Jan 2	Malaria journal	1	Lamb TJ	101139802	2013 Jan 2	['Journal Article', 'Randomized Controlled Trial']	PubMed - indexed for MEDLINE	Malar J	Ascaris co-infection does not alter malaria-induced anaemia in a cohort of Nigerian preschool children.
23272097	DictElement({'pubmed': ['23272097'], 'medline': [], 'doi': '10.1371/journal.pone.0051319', 'pii': 'PONE-D-12-22600', 'pmc': 'PMC3522731', 'rid': '23272097', 'eid': '23272097', 'pmcid': 'pmc-id: PMC3522731;'}, attributes={})	['Weaver MR', 'Crozier I', 'Eleku S', 'Makanga G', 'Mpanga Sebuyira L', 'Nyakake J', 'Thompson M', 'Willis K']	10.1371/journal.pone.0051319	2012	PloS one	1	Willis K	101285081	2012	['Journal Article', 'Randomized Controlled Trial']	PubMed - indexed for MEDLINE	PLoS One	Capacity-building and clinical competence in infectious disease in Uganda: a mixed-design study with pre/post and cluster-randomized trial components.
23249239	DictElement({'pubmed': ['23249239'], 'medline': [], 'pii': '1471-2458-12-1089', 'doi': '10.1186/1471-2458-12-1089', 'pmc': 'PMC3543836', 'rid': '23249239', 'eid': '23249239', 'pmcid': 'pmc-id: PMC3543836;'}, attributes={})	['Comoé CC', 'Ouattara AF', 'Raso G', 'Tanner M', 'Utzinger J', 'Koudou BG']	10.1186/1471-2458-12-1089	2012 Dec 18	BMC public health	1	Koudou BG	100968562	2012 Dec 18	['Journal Article']	PubMed - indexed for MEDLINE	BMC Public Health	Willingness to use a rapid diagnostic test for malaria in a rural area of central Côte d'Ivoire.
23236528	DictElement({'pubmed': ['23236528'], 'medline': [], 'doi': '10.1371/journal.pntd.0001929', 'pii': 'PNTD-D-12-00608', 'pmc': 'PMC3516581', 'rid': '23236528', 'eid': '23236528', 'pmcid': 'pmc-id: PMC3516581;'}, attributes={})	['Dean AS', 'Crump L', 'Greter H', 'Hattendorf J', 'Schelling E', 'Zinsstag J']	10.1371/journal.pntd.0001929	2012	PLoS neglected tropical diseases	1	Zinsstag J	101291488	2012	['Journal Article', 'Meta-Analysis', 'Review']	PubMed - indexed for MEDLINE	PLoS Negl Trop Dis	Clinical manifestations of human brucellosis: a systematic review and meta-analysis.
23185378	DictElement({'pubmed': ['23185378'], 'medline': [], 'doi': '10.1371/journal.pone.0049604', 'pii': 'PONE-D-12-11053', 'pmc': 'PMC3501471', 'rid': '23185378', 'eid': '23185378', 'pmcid': 'pmc-id: PMC3501471;'}, attributes={})	"['Komazawa O', 'Kaneko S', ""K'Opiyo J"", 'Kiche I', 'Wanyua S', 'Shimada M', 'Karama M']"	10.1371/journal.pone.0049604	2012	PloS one	1	Karama M	101285081	2012	['Journal Article']	PubMed - indexed for MEDLINE	PLoS One	Are long-lasting insecticidal nets effective for preventing childhood deaths among non-net users? A community-based cohort study in western Kenya.
23157413	DictElement({'pubmed': ['23157413'], 'medline': [], 'pii': 'CCADD-EPUB-20121105-1', 'rid': '23157413', 'eid': '23157413'}, attributes={})	['Luan F', 'Xu X', 'Cordeiro MN', 'Liu H', 'Zhang X']		2013 Mar	Current computer-aided drug design	1	Zhang X	101265750	2013 Mar	['Journal Article']	PubMed - indexed for MEDLINE	Curr Comput Aided Drug Des	QSAR modeling for the antimalarial activity of 1,4-naphthoquinonyl derivatives as potential antimalarial agents.
23151128	DictElement({'pubmed': ['23151128'], 'medline': [], 'pii': '1471-2164-13-622', 'doi': '10.1186/1471-2164-13-622', 'pmc': 'PMC3546061', 'rid': '23151128', 'eid': '23151128', 'pmcid': 'pmc-id: PMC3546061;'}, attributes={})	['Hikosaka K', 'Tsuji N', 'Watanabe Y', 'Kishine H', 'Horii T', 'Igarashi I', 'Kita K', 'Tanabe K']	10.1186/1471-2164-13-622	2012 Nov 14	BMC genomics	1	Tanabe K	100965258	2012 Nov 14	['Journal Article']	PubMed - indexed for MEDLINE	BMC Genomics	Novel type of linear mitochondrial genomes with dual flip-flop inversion system in apicomplexan parasites, Babesia microti and Babesia rodhaini.
23142310	DictElement({'pubmed': ['23142310'], 'medline': [], 'pii': 'S1477-8939(12)00116-0', 'doi': '10.1016/j.tmaid.2012.09.006', 'rid': '23142310', 'eid': '23142310'}, attributes={})	['Pavli A', 'Lymperi I', 'Katerelos P', 'Maltezou HC']	10.1016/j.tmaid.2012.09.006	2012 Sep	Travel medicine and infectious disease	1	Maltezou HC	101230758	2012 Sep	['Journal Article']	PubMed - indexed for MEDLINE	Travel Med Infect Dis	Knowledge and practice of malaria prophylaxis among travel medicine consultants in Greece.
23088844	DictElement({'pubmed': ['23088844'], 'medline': [], 'pii': '1475-2875-11-348', 'doi': '10.1186/1475-2875-11-348', 'pmc': 'PMC3520734', 'rid': '23088844', 'eid': '23088844', 'pmcid': 'pmc-id: PMC3520734;'}, attributes={})	['Ouédraogo S', 'Bodeau-Livinec F', 'Briand V', 'Huynh BT', 'Koura GK', 'Accrombessi MM', 'Fievet N', 'Massougbodji A', 'Deloron P', 'Cot M']	10.1186/1475-2875-11-348	2012 Oct 22	Malaria journal	1	Cot M	101139802	2012 Oct 22	['Journal Article', 'Randomized Controlled Trial']	PubMed - indexed for MEDLINE	Malar J	Malaria and gravidity interact to modify maternal haemoglobin concentrations during pregnancy.
23082089	DictElement({'pubmed': ['23082089'], 'medline': [], 'doi': '10.1155/2012/637360', 'pmc': 'PMC3469202', 'rid': '23082089', 'eid': '23082089', 'pmcid': 'pmc-id: PMC3469202;'}, attributes={})	['Abdul-Nasir AS', 'Mashor MY', 'Mohamed Z']	10.1155/2012/637360	2012	Computational and mathematical methods in medicine	1	Mohamed Z	101277751	2012	['Journal Article']	PubMed - indexed for MEDLINE	Comput Math Methods Med	Modified global and modified linear contrast stretching algorithms: new colour contrast enhancement techniques for microscopic analysis of malaria slide images.
23073891	DictElement({'pubmed': ['23073891'], 'medline': [], 'pii': 'czs100', 'doi': '10.1093/heapol/czs100', 'rid': '23073891', 'eid': '23073891'}, attributes={})	['Atchessi N', 'Ridde V', 'Haddad S']	10.1093/heapol/czs100	2013 Sep	Health policy and planning	1	Haddad S	8610614	2013 Sep	['Journal Article']	PubMed - indexed for MEDLINE	Health Policy Plan	Combining user fees exemption with training and supervision helps to maintain the quality of drug prescriptions in Burkina Faso.
23058047	DictElement({'pubmed': ['23058047'], 'medline': [], 'doi': '10.1111/j.2042-7158.2012.01554.x', 'rid': '23058047', 'eid': '23058047'}, attributes={})	['Klein K', 'Aarons L', 'Ter Kuile FO', 'Nosten F', 'White NJ', 'Edstein MD', 'Teja-Isavadharm P']	10.1111/j.2042-7158.2012.01554.x	2012 Nov	The Journal of pharmacy and pharmacology	1	Teja-Isavadharm P	0376363	2012 Nov	['Journal Article', 'Randomized Controlled Trial']	PubMed - indexed for MEDLINE	J Pharm Pharmacol	Population pharmacokinetics of halofantrine in healthy volunteers and patients with symptomatic falciparum malaria.
23050931	DictElement({'pubmed': ['23050931'], 'medline': [], 'doi': '10.1111/ele.12015', 'rid': '23050931', 'eid': '23050931'}, attributes={})	['Mordecai EA', 'Paaijmans KP', 'Johnson LR', 'Balzer C', 'Ben-Horin T', 'de Moor E', 'McNally A', 'Pawar S', 'Ryan SJ', 'Smith TC', 'Lafferty KD']	10.1111/ele.12015	2013 Jan	Ecology letters	1	Lafferty KD	101121949	2013 Jan	['Journal Article']	PubMed - indexed for MEDLINE	Ecol Lett	Optimal temperature for malaria transmission is dramatically lower than previously predicted.
23043918	DictElement({'pubmed': ['23043918'], 'medline': [], 'pii': 'S1995-7645(12)60145-X', 'doi': '10.1016/S1995-7645(12)60145-X', 'rid': '23043918', 'eid': '23043918'}, attributes={})	['Barati M', 'Keshavarz-valian H', 'Habibi-nokhandan M', 'Raeisi A', 'Faraji L', 'Salahi-moghaddam A']	10.1016/S1995-7645(12)60145-X	2012 Oct	Asian Pacific journal of tropical medicine	1	Salahi-moghaddam A	101533720	2012 Oct	['Journal Article']	PubMed - indexed for MEDLINE	Asian Pac J Trop Med	Spatial outline of malaria transmission in Iran.
22980350	DictElement({'pubmed': ['22980350'], 'medline': [], 'doi': '10.5539/gjhs.v4n4p139', 'pmc': 'PMC4776939', 'rid': '22980350', 'eid': '22980350', 'pmcid': 'pmc-id: PMC4776939;'}, attributes={})	['M EE', 'Ezeiruaku FC', 'Ukaji DC']	10.5539/gjhs.v4n4p139	2012 Jun 15	Global journal of health science	1	Ukaji DC	101519495	2012 Jun 15	['Journal Article']	PubMed - indexed for MEDLINE	Glob J Health Sci	Experiential relationship between malaria parasite density and some haematological parameters in malaria infected male subjects in Port Harcourt, Nigeria.
22970138	DictElement({'pubmed': ['22970138'], 'medline': [], 'doi': '10.1371/journal.pone.0043663', 'pii': 'PONE-D-12-11331', 'pmc': 'PMC3435390', 'rid': '22970138', 'eid': '22970138', 'pmcid': 'pmc-id: PMC3435390;'}, attributes={})	['Ditlev SB', 'Nielsen MA', 'Resende M', 'Agerbæk MØ', 'Pinto VV', 'Andersen PH', 'Magistrado P', 'Lusingu J', 'Dahlbäck M', 'Theander TG', 'Salanti A']	10.1371/journal.pone.0043663	2012	PloS one	1	Salanti A	101285081	2012	['Journal Article']	PubMed - indexed for MEDLINE	PLoS One	Identification and characterization of B-cell epitopes in the DBL4ε domain of VAR2CSA.
22963509	DictElement({'pubmed': ['22963509'], 'medline': [], 'pii': '1475-2875-11-319', 'doi': '10.1186/1475-2875-11-319', 'pmc': 'PMC3496585', 'rid': '22963509', 'eid': '22963509', 'pmcid': 'pmc-id: PMC3496585;'}, attributes={})	['Griffin JB', 'Lokomba V', 'Landis SH', 'Thorp JM Jr', 'Herring AH', 'Tshefu AK', 'Rogerson SJ', 'Meshnick SR']	10.1186/1475-2875-11-319	2012 Sep 10	Malaria journal	1	Meshnick SR	101139802	2012 Sep 10	['Journal Article']	PubMed - indexed for MEDLINE	Malar J	Plasmodium falciparum parasitaemia in the first half of pregnancy, uterine and umbilical artery blood flow, and foetal growth: a longitudinal Doppler ultrasound study.
